date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-30,AC,0,state,41,0.0,False,881935.0,12.0,4.64887,0.0
2020-03-30,AL,0,state,17,0.0,False,3337357.0,27.0,0.50939,0.0
2020-03-30,AM,0,state,151,2.0,False,4144597.0,13.0,3.6433,0.0132
2020-03-30,AP,0,state,8,0.0,False,845731.0,16.0,0.94593,0.0
2020-03-30,BA,0,state,176,2.0,False,14873064.0,29.0,1.18335,0.0114
2020-03-30,CE,0,state,382,5.0,False,9132078.0,23.0,4.18306,0.0131
2020-03-30,DF,0,state,312,2.0,False,3015268.0,53.0,10.34734,0.0064
2020-03-30,ES,0,state,85,0.0,False,4018650.0,32.0,2.11514,0.0
2020-03-30,GO,0,state,60,1.0,False,7018354.0,52.0,0.8549,0.0167
2020-03-30,MA,0,state,30,1.0,False,7075181.0,21.0,0.42402,0.0333
2020-03-30,MG,0,state,261,1.0,False,21168791.0,31.0,1.23295,0.0038
2020-03-30,MS,0,state,44,0.0,False,2778986.0,50.0,1.58331,0.0
2020-03-30,MT,0,state,18,0.0,False,3484466.0,51.0,0.51658,0.0
2020-03-30,PA,0,state,26,0.0,False,8602865.0,15.0,0.30222,0.0
2020-03-30,PB,0,state,17,0.0,False,4018127.0,25.0,0.42308,0.0
2020-03-30,PE,0,state,77,6.0,False,9557071.0,26.0,0.80569,0.0779
2020-03-30,PI,0,state,18,4.0,False,3273227.0,22.0,0.54992,0.2222
2020-03-30,PR,0,state,160,3.0,False,11433957.0,41.0,1.39934,0.0187
2020-03-30,RJ,0,state,657,18.0,False,17264943.0,33.0,3.8054,0.0274
2020-03-30,RN,0,state,77,1.0,False,3506853.0,24.0,2.1957,0.013
2020-03-30,RO,0,state,8,1.0,False,1777225.0,11.0,0.45014,0.125
2020-03-30,RR,0,state,16,0.0,False,605761.0,14.0,2.64131,0.0
2020-03-30,RS,0,state,254,4.0,False,11377239.0,43.0,2.23253,0.0157
2020-03-30,SC,0,state,219,2.0,False,7164788.0,42.0,3.05662,0.0091
2020-03-30,SE,0,state,18,0.0,False,2298696.0,28.0,0.78305,0.0
2020-03-30,SP,0,state,1517,113.0,False,45919049.0,35.0,3.30364,0.0745
2020-03-30,TO,0,state,11,0.0,False,1572866.0,17.0,0.69936,0.0
2020-03-30,AC,Acrelândia,city,6,0.0,False,15256.0,1200013.0,39.32879000000001,0.0
2020-03-30,BA,Alagoinhas,city,1,0.0,False,151596.0,2900702.0,0.65965,0.0
2020-03-30,PR,Almirante Tamandaré,city,2,0.0,False,118623.0,4100400.0,1.6860099999999998,0.0
2020-03-30,RS,Alvorada,city,2,0.0,False,210305.0,4300604.0,0.951,0.0
2020-03-30,PA,Ananindeua,city,5,0.0,False,530598.0,1500800.0,0.94233,0.0
2020-03-30,RJ,Angra dos Reis,city,1,0.0,False,203785.0,3300100.0,0.49071,0.0
2020-03-30,AM,Anori,city,1,0.0,False,21010.0,1300102.0,4.75964,0.0
2020-03-30,RS,Anta Gorda,city,2,0.0,False,5981.0,4300703.0,33.43922,0.0
2020-03-30,SC,Antônio Carlos,city,1,0.0,False,8513.0,4201208.0,11.74674,0.0
2020-03-30,GO,Anápolis,city,4,0.0,False,386923.0,5201108.0,1.0338,0.0
2020-03-30,GO,Aparecida de Goiânia,city,2,0.0,False,578179.0,5201405.0,0.34591,0.0
2020-03-30,RN,Apodi,city,1,0.0,False,35845.0,2401008.0,2.78979,0.0
2020-03-30,CE,Aquiraz,city,14,0.0,False,80271.0,2301000.0,17.440920000000002,0.0
2020-03-30,SE,Aracaju,city,15,0.0,False,657013.0,2800308.0,2.28306,0.0
2020-03-30,TO,Araguaína,city,2,0.0,False,180470.0,1702109.0,1.10822,0.0
2020-03-30,SP,Arujá,city,1,0.0,False,89824.0,3503901.0,1.11329,0.0
2020-03-30,RN,Açu,city,1,0.0,False,58017.0,2400208.0,1.72363,0.0
2020-03-30,RS,Bagé,city,15,0.0,False,121143.0,4301602.0,12.38206,0.0
2020-03-30,SC,Balneário Arroio do Silva,city,1,0.0,False,13071.0,4201950.0,7.650519999999998,0.0
2020-03-30,SC,Balneário Camboriú,city,9,0.0,False,142295.0,4202008.0,6.32489,0.0
2020-03-30,RJ,Barra Mansa,city,1,0.0,False,184412.0,3300407.0,0.5422600000000001,0.0
2020-03-30,BA,Barreiras,city,1,0.0,False,155439.0,2903201.0,0.6433399999999999,0.0
2020-03-30,SP,Barueri,city,6,0.0,False,274182.0,3505708.0,2.18833,0.0
