date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-11,AC,0,state,72,2.0,False,881935.0,12.0,8.16387,0.0278
2020-04-11,AL,0,state,48,3.0,False,3337357.0,27.0,1.43826,0.0625
2020-04-11,AM,0,state,1049,53.0,False,4144597.0,13.0,25.31006,0.0505
2020-04-11,AP,0,state,193,5.0,False,845731.0,16.0,22.82049,0.0259
2020-04-11,BA,0,state,640,21.0,False,14873064.0,29.0,4.3030800000000005,0.0328
2020-04-11,CE,0,state,1668,74.0,False,9132078.0,23.0,18.26528,0.0444
2020-04-11,DF,0,state,592,14.0,False,3015268.0,53.0,19.63341,0.0236
2020-04-11,ES,0,state,383,9.0,False,4018650.0,32.0,9.53056,0.0235
2020-04-11,GO,0,state,209,10.0,False,7018354.0,52.0,2.97791,0.0478
2020-04-11,MA,0,state,398,24.0,False,7075181.0,21.0,5.6253,0.0603
2020-04-11,MG,0,state,750,17.0,False,21168791.0,31.0,3.54295,0.0227
2020-04-11,MS,0,state,100,2.0,False,2778986.0,50.0,3.5984300000000005,0.02
2020-04-11,MT,0,state,121,3.0,False,3484466.0,51.0,3.47256,0.0248
2020-04-11,PA,0,state,237,11.0,False,8602865.0,15.0,2.7549,0.0464
2020-04-11,PB,0,state,101,13.0,False,4018127.0,25.0,2.51361,0.1287
2020-04-11,PE,0,state,816,72.0,False,9557071.0,26.0,8.53818,0.0882
2020-04-11,PI,0,state,44,7.0,False,3273227.0,22.0,1.34424,0.1591
2020-04-11,PR,0,state,688,27.0,False,11433957.0,41.0,6.01716,0.0392
2020-04-11,RJ,0,state,2607,155.0,False,17264943.0,33.0,15.09996,0.0595
2020-04-11,RN,0,state,289,13.0,False,3506853.0,24.0,8.241010000000001,0.045
2020-04-11,RO,0,state,34,2.0,False,1777225.0,11.0,1.91309,0.0588
2020-04-11,RR,0,state,79,3.0,False,605761.0,14.0,13.04145,0.038
2020-04-11,RS,0,state,653,16.0,False,11377239.0,43.0,5.73953,0.0245
2020-04-11,SC,0,state,732,21.0,False,7164788.0,42.0,10.21663,0.0287
2020-04-11,SE,0,state,44,4.0,True,2298696.0,28.0,1.91413,0.0909
2020-04-11,SP,0,state,8419,560.0,False,45919049.0,35.0,18.33444,0.0665
2020-04-11,TO,0,state,25,0.0,False,1572866.0,17.0,1.58946,0.0
2020-04-11,PA,Abaetetuba,city,2,0.0,False,157698.0,1500107.0,1.26825,0.0
2020-04-11,PE,Abreu e Lima,city,5,0.0,False,99990.0,2600054.0,5.0005,0.0
2020-04-11,PA,Acará,city,1,0.0,False,55591.0,1500206.0,1.79885,0.0
2020-04-11,AC,Acrelândia,city,9,0.0,False,15256.0,1200013.0,58.99318,0.0
2020-04-11,SP,Adamantina,city,1,0.0,False,35068.0,3500105.0,2.8516,0.0
2020-04-11,BA,Adustina,city,1,1.0,False,17040.0,2900355.0,5.86854,1.0
2020-04-11,ES,Afonso Cláudio,city,1,0.0,False,30586.0,3200102.0,3.26947,0.0
2020-04-11,SP,Agudos,city,2,1.0,False,37214.0,3500709.0,5.37432,0.5
2020-04-11,BA,Alagoinhas,city,5,0.0,False,151596.0,2900702.0,3.2982400000000003,0.0
2020-04-11,MS,Alcinópolis,city,1,0.0,False,5343.0,5000252.0,18.71608,0.0
2020-04-11,RS,Alegrete,city,1,0.0,False,73589.0,4300406.0,1.3589,0.0
2020-04-11,MG,Alfenas,city,1,0.0,False,79996.0,3101607.0,1.25006,0.0
2020-04-11,PE,Aliança,city,2,0.0,False,38386.0,2600708.0,5.21023,0.0
2020-04-11,PR,Almirante Tamandaré,city,4,0.0,False,118623.0,4100400.0,3.37203,0.0
