date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-27,AC,0,state,25,0.0,False,881935.0,12.0,2.83468,0.0
2020-03-27,AL,0,state,12,0.0,False,3337357.0,27.0,0.35957,0.0
2020-03-27,AM,0,state,81,1.0,False,4144597.0,13.0,1.95435,0.0123
2020-03-27,AP,0,state,3,0.0,False,845731.0,16.0,0.35472,0.0
2020-03-27,BA,0,state,123,0.0,False,14873064.0,29.0,0.8270000000000001,0.0
2020-03-27,CE,0,state,282,3.0,False,9132078.0,23.0,3.08802,0.0106
2020-03-27,DF,0,state,241,0.0,False,3015268.0,53.0,7.992660000000001,0.0
2020-03-27,ES,0,state,54,0.0,False,4018650.0,32.0,1.34373,0.0
2020-03-27,GO,0,state,49,1.0,False,7018354.0,52.0,0.69817,0.0204
2020-03-27,MA,0,state,13,0.0,False,7075181.0,21.0,0.18374,0.0
2020-03-27,MG,0,state,189,0.0,False,21168791.0,31.0,0.8928200000000001,0.0
2020-03-27,MS,0,state,28,0.0,False,2778986.0,50.0,1.00756,0.0
2020-03-27,MT,0,state,11,0.0,False,3484466.0,51.0,0.31569,0.0
2020-03-27,PA,0,state,16,0.0,False,8602865.0,15.0,0.18598,0.0
2020-03-27,PB,0,state,10,0.0,False,4018127.0,25.0,0.24887,0.0
2020-03-27,PE,0,state,57,4.0,False,9557071.0,26.0,0.59642,0.0702
2020-03-27,PI,0,state,10,1.0,False,3273227.0,22.0,0.30551,0.1
2020-03-27,PR,0,state,125,2.0,False,11433957.0,41.0,1.09323,0.016
2020-03-27,RJ,0,state,493,10.0,False,17264943.0,33.0,2.8555,0.0203
2020-03-27,RN,0,state,28,0.0,False,3506853.0,24.0,0.7984399999999999,0.0
2020-03-27,RO,0,state,6,0.0,False,1777225.0,11.0,0.3376,0.0
2020-03-27,RR,0,state,12,0.0,False,605761.0,14.0,1.98098,0.0
2020-03-27,RS,0,state,197,2.0,False,11377239.0,43.0,1.73153,0.0102
2020-03-27,SC,0,state,163,1.0,False,7164788.0,42.0,2.27501,0.0061
2020-03-27,SE,0,state,16,0.0,False,2298696.0,28.0,0.69605,0.0
2020-03-27,SP,0,state,1223,68.0,False,45919049.0,35.0,2.66338,0.0556
2020-03-27,TO,0,state,9,0.0,False,1572866.0,17.0,0.5722,0.0
2020-03-27,BA,Alagoinhas,city,1,0.0,False,151596.0,2900702.0,0.65965,0.0
2020-03-27,RS,Alvorada,city,2,0.0,False,210305.0,4300604.0,0.951,0.0
2020-03-27,PA,Ananindeua,city,4,0.0,False,530598.0,1500800.0,0.7538699999999999,0.0
2020-03-27,RS,Anta Gorda,city,2,0.0,False,5981.0,4300703.0,33.43922,0.0
2020-03-27,SC,Antônio Carlos,city,1,0.0,False,8513.0,4201208.0,11.74674,0.0
2020-03-27,GO,Anápolis,city,3,0.0,False,386923.0,5201108.0,0.77535,0.0
2020-03-27,GO,Aparecida de Goiânia,city,2,0.0,False,578179.0,5201405.0,0.34591,0.0
2020-03-27,CE,Aquiraz,city,6,0.0,False,80271.0,2301000.0,7.47468,0.0
2020-03-27,SE,Aracaju,city,13,0.0,False,657013.0,2800308.0,1.97865,0.0
2020-03-27,TO,Araguaína,city,1,0.0,False,180470.0,1702109.0,0.55411,0.0
2020-03-27,SP,Arujá,city,1,0.0,False,89824.0,3503901.0,1.11329,0.0
2020-03-27,RS,Bagé,city,9,0.0,False,121143.0,4301602.0,7.429239999999999,0.0
2020-03-27,SC,Balneário Arroio do Silva,city,1,0.0,False,13071.0,4201950.0,7.650519999999998,0.0
2020-03-27,SC,Balneário Camboriú,city,9,0.0,False,142295.0,4202008.0,6.32489,0.0
2020-03-27,RJ,Barra Mansa,city,1,0.0,False,184412.0,3300407.0,0.5422600000000001,0.0
2020-03-27,BA,Barreiras,city,1,0.0,False,155439.0,2903201.0,0.6433399999999999,0.0
2020-03-27,SP,Barueri,city,3,0.0,False,274182.0,3505708.0,1.09416,0.0
2020-03-27,MS,Batayporã,city,1,0.0,False,11329.0,5002001.0,8.8269,0.0
2020-03-27,RJ,Belford Roxo,city,1,0.0,False,510906.0,3300456.0,0.19573,0.0
2020-03-27,MG,Belo Horizonte,city,118,0.0,False,2512070.0,3106200.0,4.69732,0.0
2020-03-27,PE,Belo Jardim,city,1,0.0,False,76439.0,2601706.0,1.30823,0.0
2020-03-27,PA,Belém,city,9,0.0,False,1492745.0,1501402.0,0.60292,0.0
2020-03-27,RS,Bento Gonçalves,city,2,0.0,False,120454.0,4302105.0,1.66038,0.0
2020-03-27,MG,Betim,city,4,0.0,False,439340.0,3106705.0,0.91046,0.0
2020-03-27,SC,Blumenau,city,12,0.0,False,357199.0,4202404.0,3.3594699999999995,0.0
2020-03-27,MG,Boa Esperança,city,1,0.0,False,40127.0,3107109.0,2.49209,0.0
2020-03-27,RR,Boa Vista,city,9,0.0,False,399213.0,1400100.0,2.25444,0.0
2020-03-27,AM,Boca do Acre,city,1,0.0,False,34308.0,1300706.0,2.91477,0.0
2020-03-27,MG,Bom Despacho,city,1,0.0,False,50605.0,3107406.0,1.97609,0.0
2020-03-27,RR,Bonfim,city,3,0.0,False,12409.0,1400159.0,24.176,0.0
2020-03-27,DF,Brasília,city,241,0.0,False,3015268.0,5300108.0,7.992660000000001,0.0
2020-03-27,SC,Braço do Norte,city,9,0.0,False,33450.0,4202800.0,26.90583,0.0
2020-03-27,BA,Brumado,city,1,0.0,False,67195.0,2904605.0,1.48821,0.0
2020-03-27,RS,Cachoeira do Sul,city,1,0.0,False,82201.0,4303004.0,1.21653,0.0
2020-03-27,ES,Cachoeiro de Itapemirim,city,1,0.0,False,208972.0,3201209.0,0.47853,0.0
2020-03-27,SP,Caieiras,city,2,0.0,False,101470.0,3509007.0,1.97103,0.0
2020-03-27,RS,Camaquã,city,1,0.0,False,66261.0,4303509.0,1.50918,0.0
2020-03-27,PE,Camaragibe,city,1,0.0,False,157828.0,2603454.0,0.6336,0.0
