date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-20,AC,0,state,7,0.0,False,881935.0,12.0,0.79371,0.0
2020-03-20,AL,0,state,6,0.0,False,3337357.0,27.0,0.17978,0.0
2020-03-20,AM,0,state,7,0.0,False,4144597.0,13.0,0.16889,0.0
2020-03-20,AP,0,state,1,0.0,False,845731.0,16.0,0.11824,0.0
2020-03-20,BA,0,state,34,0.0,False,14873064.0,29.0,0.2286,0.0
2020-03-20,CE,0,state,68,0.0,False,9132078.0,23.0,0.74463,0.0
2020-03-20,DF,0,state,87,0.0,False,3015268.0,53.0,2.88532,0.0
2020-03-20,ES,0,state,16,0.0,False,4018650.0,32.0,0.39814,0.0
2020-03-20,GO,0,state,18,0.0,False,7018354.0,52.0,0.25647,0.0
2020-03-20,MA,0,state,1,0.0,False,7075181.0,21.0,0.014130000000000004,0.0
2020-03-20,MG,0,state,38,0.0,False,21168791.0,31.0,0.17951,0.0
2020-03-20,MS,0,state,12,0.0,False,2778986.0,50.0,0.43181,0.0
2020-03-20,MT,0,state,1,0.0,False,3484466.0,51.0,0.0287,0.0
2020-03-20,PA,0,state,2,0.0,False,8602865.0,15.0,0.02325,0.0
2020-03-20,PB,0,state,1,0.0,False,4018127.0,25.0,0.02489,0.0
2020-03-20,PE,0,state,31,0.0,False,9557071.0,26.0,0.32437,0.0
2020-03-20,PI,0,state,4,0.0,False,3273227.0,22.0,0.1222,0.0
2020-03-20,PR,0,state,36,0.0,False,11433957.0,41.0,0.31485,0.0
2020-03-20,RJ,0,state,66,2.0,False,17264943.0,33.0,0.38228,0.0303
2020-03-20,RN,0,state,6,0.0,False,3506853.0,24.0,0.17109000000000002,0.0
2020-03-20,RO,0,state,1,0.0,False,1777225.0,11.0,0.056270000000000014,0.0
2020-03-20,RS,0,state,43,0.0,False,11377239.0,43.0,0.37795,0.0
2020-03-20,SC,0,state,40,0.0,False,7164788.0,42.0,0.55829,0.0
2020-03-20,SE,0,state,7,0.0,False,2298696.0,28.0,0.30452,0.0
2020-03-20,SP,0,state,396,9.0,False,45919049.0,35.0,0.86239,0.0227
2020-03-20,TO,0,state,1,0.0,False,1572866.0,17.0,0.06358,0.0
2020-03-20,RS,Alvorada,city,1,0.0,False,210305.0,4300604.0,0.4755,0.0
2020-03-20,GO,Anápolis,city,2,0.0,False,386923.0,5201108.0,0.5169,0.0
2020-03-20,GO,Aparecida de Goiânia,city,2,0.0,False,578179.0,5201405.0,0.34591,0.0
2020-03-20,CE,Aquiraz,city,1,0.0,False,80271.0,2301000.0,1.24578,0.0
2020-03-20,SE,Aracaju,city,5,0.0,False,657013.0,2800308.0,0.76102,0.0
2020-03-20,RS,Bagé,city,2,0.0,False,121143.0,4301602.0,1.65094,0.0
2020-03-20,SC,Balneário Camboriú,city,4,0.0,False,142295.0,4202008.0,2.81106,0.0
2020-03-20,RJ,Barra Mansa,city,1,0.0,False,184412.0,3300407.0,0.5422600000000001,0.0
2020-03-20,SP,Barueri,city,1,0.0,False,274182.0,3505708.0,0.36472,0.0
2020-03-20,MG,Belo Horizonte,city,20,0.0,False,2512070.0,3106200.0,0.7961600000000001,0.0
2020-03-20,PE,Belo Jardim,city,1,0.0,False,76439.0,2601706.0,1.30823,0.0
2020-03-20,PA,Belém,city,2,0.0,False,1492745.0,1501402.0,0.13398,0.0
2020-03-20,RS,Bento Gonçalves,city,0,0.0,False,120454.0,4302105.0,0.0,0.0
2020-03-20,DF,Brasília,city,87,0.0,False,3015268.0,5300108.0,2.88532,0.0
