date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-02,AC,0,state,45,0.0,False,881935.0,12.0,5.10242,0.0
2020-04-02,AL,0,state,18,1.0,False,3337357.0,27.0,0.53935,0.0556
2020-04-02,AM,0,state,229,3.0,False,4144597.0,13.0,5.52527,0.0131
2020-04-02,AP,0,state,12,0.0,False,845731.0,16.0,1.41889,0.0
2020-04-02,BA,0,state,267,3.0,False,14873064.0,29.0,1.79519,0.0112
2020-04-02,CE,0,state,563,21.0,False,9132078.0,23.0,6.1650800000000014,0.0373
2020-04-02,DF,0,state,400,5.0,False,3015268.0,53.0,13.26582,0.0125
2020-04-02,ES,0,state,139,2.0,False,4018650.0,32.0,3.45887,0.0144
2020-04-02,GO,0,state,73,1.0,False,7018354.0,52.0,1.04013,0.0137
2020-04-02,MA,0,state,80,1.0,False,7075181.0,21.0,1.13071,0.0125
2020-04-02,MG,0,state,370,4.0,False,21168791.0,31.0,1.7478599999999995,0.0108
2020-04-02,MS,0,state,53,1.0,False,2778986.0,50.0,1.90717,0.0189
2020-04-02,MT,0,state,41,0.0,False,3484466.0,51.0,1.17665,0.0
2020-04-02,PA,0,state,49,1.0,False,8602865.0,15.0,0.56958,0.0204
2020-04-02,PB,0,state,29,1.0,False,4018127.0,25.0,0.72173,0.0345
2020-04-02,PE,0,state,106,9.0,False,9557071.0,26.0,1.10913,0.0849
2020-04-02,PI,0,state,19,4.0,False,3273227.0,22.0,0.5804699999999999,0.2105
2020-04-02,PR,0,state,258,4.0,False,11433957.0,41.0,2.25644,0.0155
2020-04-02,RJ,0,state,992,41.0,False,17264943.0,33.0,5.74575,0.0413
2020-04-02,RN,0,state,106,2.0,False,3506853.0,24.0,3.02265,0.0189
2020-04-02,RO,0,state,10,1.0,False,1777225.0,11.0,0.56267,0.1
2020-04-02,RR,0,state,30,0.0,False,605761.0,14.0,4.95245,0.0
