date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-07,AC,0,state,50,2.0,False,881935.0,12.0,5.66935,0.04
2020-04-07,AL,0,state,34,2.0,False,3337357.0,27.0,1.0187700000000002,0.0588
2020-04-07,AM,0,state,636,23.0,False,4144597.0,13.0,15.34528,0.0362
2020-04-07,AP,0,state,51,2.0,False,845731.0,16.0,6.03029,0.0392
2020-04-07,BA,0,state,462,14.0,False,14873064.0,29.0,3.10629,0.0303
2020-04-07,CE,0,state,1188,40.0,False,9132078.0,23.0,13.00909,0.0337
2020-04-07,DF,0,state,503,12.0,False,3015268.0,53.0,16.68177,0.0239
2020-04-07,ES,0,state,227,6.0,False,4018650.0,32.0,5.64866,0.0264
2020-04-07,GO,0,state,133,5.0,False,7018354.0,52.0,1.89503,0.0376
2020-04-07,MA,0,state,229,11.0,False,7075181.0,21.0,3.23667,0.048
2020-04-07,MG,0,state,559,11.0,False,21168791.0,31.0,2.64068,0.0197
2020-04-07,MS,0,state,80,2.0,False,2778986.0,50.0,2.87875,0.025
2020-04-07,MT,0,state,78,1.0,False,3484466.0,51.0,2.23851,0.0128
2020-04-07,PA,0,state,154,5.0,False,8602865.0,15.0,1.7901,0.0325
2020-04-07,PB,0,state,41,4.0,False,4018127.0,25.0,1.0203799999999998,0.0976
2020-04-07,PE,0,state,352,34.0,False,9557071.0,26.0,3.68314,0.0966
2020-04-07,PI,0,state,31,5.0,False,3273227.0,22.0,0.94708,0.1613
2020-04-07,PR,0,state,511,15.0,False,11433957.0,41.0,4.46914,0.0294
2020-04-07,RJ,0,state,1688,89.0,False,17264943.0,33.0,9.77704,0.0527
2020-04-07,RN,0,state,254,8.0,False,3506853.0,24.0,7.242960000000001,0.0315
2020-04-07,RO,0,state,23,1.0,False,1777225.0,11.0,1.29415,0.0435
2020-04-07,RR,0,state,49,1.0,False,605761.0,14.0,8.089,0.0204
2020-04-07,RS,0,state,555,8.0,False,11377239.0,43.0,4.87816,0.0144
2020-04-07,SC,0,state,457,15.0,False,7164788.0,42.0,6.378419999999998,0.0328
2020-04-07,SE,0,state,36,4.0,False,2298696.0,28.0,1.56611,0.1111
2020-04-07,SP,0,state,5682,371.0,False,45919049.0,35.0,12.37395,0.0653
2020-04-07,TO,0,state,19,0.0,False,1572866.0,17.0,1.20799,0.0
2020-04-07,PA,Abaetetuba,city,2,0.0,False,157698.0,1500107.0,1.26825,0.0
2020-04-07,AC,Acrelândia,city,9,0.0,False,15256.0,1200013.0,58.99318,0.0
2020-04-07,SP,Adamantina,city,1,0.0,False,35068.0,3500105.0,2.8516,0.0
2020-04-07,BA,Adustina,city,1,1.0,False,17040.0,2900355.0,5.86854,1.0
2020-04-07,ES,Afonso Cláudio,city,1,0.0,False,30586.0,3200102.0,3.26947,0.0
2020-04-07,SP,Agudos,city,1,0.0,False,37214.0,3500709.0,2.68716,0.0
2020-04-07,BA,Alagoinhas,city,5,0.0,False,151596.0,2900702.0,3.2982400000000003,0.0
2020-04-07,MS,Alcinópolis,city,1,0.0,False,5343.0,5000252.0,18.71608,0.0
2020-04-07,RS,Alegrete,city,1,0.0,False,73589.0,4300406.0,1.3589,0.0
2020-04-07,MG,Alfenas,city,1,0.0,False,79996.0,3101607.0,1.25006,0.0
2020-04-07,PE,Aliança,city,1,0.0,False,38386.0,2600708.0,2.60512,0.0
2020-04-07,PR,Almirante Tamandaré,city,3,0.0,False,118623.0,4100400.0,2.52902,0.0
2020-04-07,MT,Alta Floresta,city,1,0.0,False,51782.0,5100250.0,1.93117,0.0
2020-04-07,PA,Altamira,city,2,0.0,False,114594.0,1500602.0,1.7452900000000002,0.0
2020-04-07,RR,Alto Alegre,city,1,0.0,False,15510.0,1400050.0,6.44745,0.0
2020-04-07,ES,Alto Rio Novo,city,1,0.0,False,7836.0,3200359.0,12.76161,0.0
2020-04-07,RS,Alvorada,city,4,0.0,False,210305.0,4300604.0,1.902,0.0
2020-04-07,SP,Americana,city,3,2.0,False,239597.0,3501608.0,1.2521,0.6667
2020-04-07,CE,Amontada,city,1,0.0,False,43452.0,2300754.0,2.30139,0.0
2020-04-07,PA,Ananindeua,city,16,0.0,False,530598.0,1500800.0,3.01547,0.0
2020-04-07,RJ,Angra dos Reis,city,4,0.0,False,203785.0,3300100.0,1.96285,0.0
2020-04-07,SC,Anita Garibaldi,city,1,0.0,False,7133.0,4201000.0,14.01935,0.0
2020-04-07,AM,Anori,city,1,0.0,False,21010.0,1300102.0,4.75964,0.0
2020-04-07,RS,Anta Gorda,city,2,0.0,False,5981.0,4300703.0,33.43922,0.0
2020-04-07,SC,Antônio Carlos,city,9,1.0,False,8513.0,4201208.0,105.72066,0.1111
2020-04-07,GO,Anápolis,city,11,0.0,False,386923.0,5201108.0,2.84294,0.0
2020-04-07,GO,Aparecida de Goiânia,city,4,0.0,False,578179.0,5201405.0,0.6918300000000001,0.0
2020-04-07,RN,Apodi,city,1,0.0,False,35845.0,2401008.0,2.78979,0.0
2020-04-07,CE,Aquiraz,city,24,0.0,False,80271.0,2301000.0,29.89872,0.0
2020-04-07,SE,Aracaju,city,30,4.0,False,657013.0,2800308.0,4.56612,0.1333
2020-04-07,CE,Aracati,city,2,1.0,False,74547.0,2301109.0,2.68287,0.5
2020-04-07,ES,Aracruz,city,5,0.0,False,101220.0,3200607.0,4.9397400000000005,0.0
2020-04-07,MG,Araguari,city,2,0.0,False,117267.0,3103504.0,1.70551,0.0
2020-04-07,TO,Araguaína,city,5,0.0,False,180470.0,1702109.0,2.77054,0.0
2020-04-07,PR,Arapongas,city,7,0.0,False,123027.0,4101507.0,5.68981,0.0
2020-04-07,SC,Araranguá,city,4,0.0,False,68228.0,4201406.0,5.8627,0.0
2020-04-07,SP,Araraquara,city,5,0.0,False,236072.0,3503208.0,2.1180000000000003,0.0
2020-04-07,SP,Araras,city,2,0.0,False,134236.0,3503307.0,1.48991,0.0
2020-04-07,RJ,Araruama,city,1,0.0,False,132400.0,3300209.0,0.75529,0.0
2020-04-07,PR,Araruna,city,3,0.0,False,13970.0,4101705.0,21.47459,0.0
2020-04-07,PR,Araucária,city,2,0.0,False,143843.0,4101804.0,1.3904,0.0
2020-04-07,SP,Araçatuba,city,8,0.0,False,197016.0,3502804.0,4.06058,0.0
2020-04-07,MG,Arcos,city,2,0.0,False,40092.0,3104205.0,4.98853,0.0
2020-04-07,RN,Areia Branca,city,1,0.0,False,27774.0,2401107.0,3.60049,0.0
2020-04-07,MT,Aripuanã,city,1,0.0,False,22354.0,5101407.0,4.47347,0.0
2020-04-07,RJ,Arraial do Cabo,city,1,1.0,False,30349.0,3300258.0,3.295,1.0
2020-04-07,RS,Arroio do Sal,city,1,0.0,False,10065.0,4301057.0,9.93542,0.0
2020-04-07,SP,Arujá,city,6,1.0,False,89824.0,3503901.0,6.67973,0.1667
2020-04-07,SP,Assis,city,2,0.0,False,104386.0,3504008.0,1.91597,0.0
2020-04-07,PR,Assis Chateaubriand,city,3,0.0,False,33362.0,4102000.0,8.99227,0.0
2020-04-07,SP,Atibaia,city,9,0.0,False,142761.0,3504107.0,6.30424,0.0
2020-04-07,MA,Açailândia,city,1,0.0,False,112445.0,2100055.0,0.8893200000000001,0.0
2020-04-07,RN,Açu,city,8,0.0,False,58017.0,2400208.0,13.78906,0.0
2020-04-07,RS,Bagé,city,27,0.0,False,121143.0,4301602.0,22.28771,0.0
