date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-03-21,AC,0,state,11,0.0,False,881935.0,12.0,1.24726,0.0
2020-03-21,AL,0,state,7,0.0,False,3337357.0,27.0,0.20975,0.0
2020-03-21,AM,0,state,11,0.0,False,4144597.0,13.0,0.26541,0.0
2020-03-21,AP,0,state,1,0.0,False,845731.0,16.0,0.11824,0.0
2020-03-21,BA,0,state,41,0.0,False,14873064.0,29.0,0.27567,0.0
2020-03-21,CE,0,state,84,0.0,False,9132078.0,23.0,0.91983,0.0
2020-03-21,DF,0,state,108,0.0,False,3015268.0,53.0,3.58177,0.0
2020-03-21,ES,0,state,26,0.0,False,4018650.0,32.0,0.64698,0.0
2020-03-21,GO,0,state,19,0.0,False,7018354.0,52.0,0.27072,0.0
2020-03-21,MA,0,state,2,0.0,False,7075181.0,21.0,0.02827,0.0
2020-03-21,MG,0,state,55,0.0,False,21168791.0,31.0,0.25982,0.0
2020-03-21,MS,0,state,16,0.0,False,2778986.0,50.0,0.57575,0.0
2020-03-21,MT,0,state,1,0.0,False,3484466.0,51.0,0.0287,0.0
2020-03-21,PA,0,state,2,0.0,False,8602865.0,15.0,0.02325,0.0
2020-03-21,PB,0,state,1,0.0,False,4018127.0,25.0,0.02489,0.0
2020-03-21,PE,0,state,33,0.0,False,9557071.0,26.0,0.34529,0.0
2020-03-21,PI,0,state,4,0.0,False,3273227.0,22.0,0.1222,0.0
2020-03-21,PR,0,state,43,0.0,False,11433957.0,41.0,0.37607,0.0
2020-03-21,RJ,0,state,119,3.0,False,17264943.0,33.0,0.68926,0.0252
2020-03-21,RN,0,state,9,0.0,False,3506853.0,24.0,0.25664000000000003,0.0
2020-03-21,RO,0,state,3,0.0,False,1777225.0,11.0,0.1688,0.0
2020-03-21,RR,0,state,2,0.0,False,605761.0,14.0,0.33016,0.0
2020-03-21,RS,0,state,69,0.0,False,11377239.0,43.0,0.60647,0.0
2020-03-21,SC,0,state,57,0.0,False,7164788.0,42.0,0.79556,0.0
2020-03-21,SE,0,state,10,0.0,False,2298696.0,28.0,0.43503,0.0
2020-03-21,SP,0,state,396,15.0,False,45919049.0,35.0,0.86239,0.0379
2020-03-21,TO,0,state,2,0.0,False,1572866.0,17.0,0.12716,0.0
2020-03-21,RS,Alvorada,city,2,0.0,False,210305.0,4300604.0,0.951,0.0
2020-03-21,GO,Anápolis,city,2,0.0,False,386923.0,5201108.0,0.5169,0.0
2020-03-21,GO,Aparecida de Goiânia,city,2,0.0,False,578179.0,5201405.0,0.34591,0.0
2020-03-21,CE,Aquiraz,city,4,0.0,False,80271.0,2301000.0,4.98312,0.0
2020-03-21,SE,Aracaju,city,7,0.0,False,657013.0,2800308.0,1.06543,0.0
2020-03-21,RS,Bagé,city,3,0.0,False,121143.0,4301602.0,2.47641,0.0
2020-03-21,SC,Balneário Camboriú,city,6,0.0,False,142295.0,4202008.0,4.21659,0.0
2020-03-21,RJ,Barra Mansa,city,1,0.0,False,184412.0,3300407.0,0.5422600000000001,0.0
2020-03-21,SP,Barueri,city,1,0.0,False,274182.0,3505708.0,0.36472,0.0
2020-03-21,MG,Belo Horizonte,city,30,0.0,False,2512070.0,3106200.0,1.19423,0.0
2020-03-21,PE,Belo Jardim,city,1,0.0,False,76439.0,2601706.0,1.30823,0.0
2020-03-21,PA,Belém,city,2,0.0,False,1492745.0,1501402.0,0.13398,0.0
2020-03-21,RS,Bento Gonçalves,city,2,0.0,False,120454.0,4302105.0,1.66038,0.0
